X_cm-1,subtracted_Y,subtracted_E,loaded_raw_Y,loaded_raw_E,empty_smoothed_Y,empty_smoothed_E
4.095210000000000150e+01,3.351507799999999815e-01,4.849219586274888978e-03,4.099760000000000071e-01,4.643480000000000177e-03,7.482521999999999784e-02,1.397506381206182471e-03
4.115679999999999694e+01,3.349550199999999922e-01,4.838847409946711413e-03,4.098709999999999853e-01,4.633270000000000097e-03,7.491598000000000701e-02,1.395440204325502443e-03
4.136260000000000048e+01,3.395155400000000046e-01,4.854374456829220995e-03,4.146469999999999878e-01,4.649709999999999607e-03,7.513145999999999713e-02,1.394685729121797552e-03
4.156940000000000168e+01,3.270698399999999451e-01,4.777390682365009397e-03,4.022879999999999789e-01,4.569850000000000301e-03,7.521816000000000613e-02,1.392814671608538345e-03
4.177729999999999677e+01,3.329743000000000008e-01,4.802800586903436739e-03,4.089639999999999942e-01,4.595079999999999651e-03,7.598970000000000724e-02,1.397187629189437135e-03
4.198619999999999663e+01,3.369898199999999955e-01,4.819584503278265437e-03,4.136690000000000089e-01,4.611770000000000279e-03,7.667917999999998568e-02,1.399990089729209568e-03
4.219610000000000127e+01,3.436089599999999633e-01,4.832107352683298780e-03,4.184809999999999919e-01,4.630829999999999842e-03,7.487204000000000081e-02,1.380099626460350908e-03
4.240709999999999980e+01,3.457567799999999858e-01,4.828473866145285495e-03,4.199970000000000092e-01,4.629669999999999792e-03,7.424021999999999566e-02,1.371245990750018370e-03
4.261910000000000309e+01,3.549000800000000067e-01,4.859985460850269230e-03,4.282710000000000128e-01,4.665700000000000056e-03,7.337092000000000613e-02,1.360405156442741435e-03
4.283220000000000027e+01,3.539270999999999945e-01,4.839555049473452837e-03,4.265680000000000027e-01,4.647309999999999983e-03,7.264089999999999436e-02,1.350482447417958873e-03
4.304639999999999844e+01,3.613159200000000126e-01,4.864051006353037332e-03,4.335959999999999814e-01,4.674509999999999776e-03,7.228007999999999655e-02,1.344599736837695601e-03
4.326160000000000139e+01,3.540962200000000171e-01,4.824904373309795921e-03,4.276460000000000261e-01,4.631259999999999891e-03,7.354977999999999516e-02,1.353193638761282297e-03
4.347789999999999822e+01,3.518927600000000266e-01,4.806542188025400390e-03,4.254539999999999988e-01,4.612849999999999936e-03,7.356123999999999996e-02,1.350726723940856924e-03
4.369530000000000314e+01,3.630829199999999757e-01,4.849221766743608622e-03,4.361140000000000017e-01,4.659520000000000328e-03,7.303107999999999822e-02,1.343065565287115785e-03
4.391380000000000194e+01,3.656019000000000352e-01,4.852114327651400189e-03,4.386200000000000099e-01,4.663549999999999814e-03,7.301810000000000245e-02,1.339520379128290905e-03
4.413329999999999842e+01,3.627933600000000092e-01,4.829939213882096169e-03,4.359680000000000222e-01,4.640830000000000302e-03,7.317463999999999913e-02,1.338286113241858328e-03
4.435399999999999920e+01,3.666136799999999973e-01,4.827194265208724702e-03,4.383190000000000142e-01,4.642630000000000021e-03,7.170532000000000294e-02,1.322040527806920152e-03
4.457580000000000098e+01,3.783291599999999977e-01,4.877477571584312721e-03,4.500629999999999908e-01,4.695620000000000176e-03,7.173384000000000704e-02,1.319446958732331966e-03
4.479869999999999663e+01,3.725433999999999690e-01,4.838889580943958602e-03,4.445459999999999967e-01,4.655720000000000344e-03,7.200259999999999994e-02,1.318758377477845592e-03
4.502259999999999707e+01,3.742990800000000062e-01,4.832160306223708124e-03,4.452969999999999984e-01,4.652039999999999648e-03,7.099792000000000602e-02,1.307018386804103139e-03
4.524779999999999802e+01,3.763780600000000143e-01,4.832601848973283772e-03,4.475620000000000154e-01,4.652729999999999887e-03,7.118394000000001498e-02,1.306194540564306530e-03
4.547399999999999665e+01,3.763967999999999758e-01,4.823750058920548908e-03,4.478559999999999763e-01,4.643460000000000296e-03,7.145920000000001437e-02,1.306462345165753389e-03
4.570139999999999958e+01,3.736709799999999859e-01,4.798970885407411943e-03,4.447909999999999919e-01,4.619269999999999973e-03,7.112002000000001989e-02,1.300948202692174798e-03
4.592990000000000350e+01,3.731972199999999962e-01,4.790933491096280653e-03,4.449259999999999882e-01,4.609900000000000109e-03,7.172878000000000587e-02,1.304555750479066255e-03
4.615950000000000131e+01,3.779353200000000190e-01,4.806072000360794502e-03,4.499420000000000086e-01,4.625620000000000426e-03,7.200668000000000346e-02,1.304594836817929470e-03
4.639030000000000342e+01,3.757249799999999862e-01,4.783626142197987784e-03,4.472550000000000137e-01,4.604450000000000383e-03,7.153001999999999971e-02,1.296965406562565048e-03
4.662230000000000274e+01,3.735852600000000301e-01,4.768738607734334875e-03,4.460100000000000176e-01,4.587540000000000194e-03,7.242474000000000134e-02,1.302054014738252040e-03
4.685540000000000305e+01,3.754180400000000084e-01,4.766225721176032756e-03,4.473639999999999839e-01,4.586879999999999777e-03,7.194596000000000324e-02,1.295160025170635169e-03
